iter	RMSE
2905	0.04573403808
2906	0.0457202097
2907	0.04570938952
2908	0.04570507637
2909	0.04569701889
2910	0.04568661106
2911	0.04566597088
2912	0.04565236629
2913	0.04563537476
2914	0.04562210433
2915	0.04561092573
2916	0.04560199417
2917	0.04559412536
2918	0.04558643496
2919	0.04558275621
2920	0.04557700426
2921	0.04556418116
2922	0.04554789521
2923	0.04553511742
2924	0.0455261317
2925	0.04551627587
2926	0.04549976567
2927	0.04549445347
2928	0.04547754564
2929	0.04547417918
2930	0.04546473877
2931	0.04544856459
2932	0.04543303019
2933	0.04541937632
2934	0.04540520043
2935	0.04539540008
2936	0.04537714272
2937	0.04536150024
2938	0.04535433237
2939	0.04534648613
2940	0.04533512366
2941	0.04532554315
2942	0.04530960596
2943	0.04529572583
2944	0.04528657657
2945	0.0452749203
2946	0.04525733114
2947	0.04524898472
2948	0.04523650621
2949	0.04522461431
2950	0.04521382179
2951	0.04519538529
2952	0.04518503159
2953	0.04517374646
2954	0.04516406631
2955	0.04514559591
2956	0.04513647271
2957	0.04512628653
2958	0.04511687195
2959	0.04510707282
2960	0.04510067952
2961	0.04508741712
2962	0.04507594399
2963	0.04507109733
2964	0.04506140459
2965	0.04505240908
2966	0.04503262294
2967	0.04502110788
2968	0.04501073688
2969	0.04500261298
2970	0.04498786456
2971	0.04498000375
2972	0.0449725235
2973	0.04496240975
2974	0.04495213924
2975	0.04494138493
2976	0.04492562663
2977	0.04491378566
2978	0.04490339461
2979	0.04489405609
2980	0.04488000469
2981	0.04487400101
2982	0.04486520564
2983	0.04485688171
2984	0.0448448732
2985	0.0448374933
2986	0.04481940804
2987	0.04481013947
2988	0.04479927363
2989	0.04479047732
2990	0.04477961074
2991	0.04477195329
2992	0.04476130907
2993	0.04475205696
2994	0.04474837007
2995	0.04472634029
2996	0.04471713188
2997	0.04470575553
2998	0.04469018256
2999	0.04467493031
3000	0.04465553171
3001	0.04464395394
3002	0.04463537458
3003	0.044630403
3004	0.04461777789
3005	0.04460905861
3006	0.04459934137
3007	0.04459496212
3008	0.04458822874
3009	0.0445778256
3010	0.04456240468
3011	0.0445484059
3012	0.04453738266
3013	0.04452961272
3014	0.04452084775
3015	0.04450661033
3016	0.04449183277
3017	0.04448425481
3018	0.04447649998
3019	0.04446545749
3020	0.04444680815
3021	0.04443493957
3022	0.04443123044
3023	0.04441665541
3024	0.04440650454
3025	0.04439453821
3026	0.04438194537
3027	0.04436952754
3028	0.04436329263
3029	0.04435256788
3030	0.04433793411
3031	0.04432145962
3032	0.04430476614
3033	0.04429264474
3034	0.04428508893
3035	0.04427634451
3036	0.04425453769
3037	0.04423942274
3038	0.0442271064
3039	0.04421504874
3040	0.04420676387
3041	0.04419142898
3042	0.04417990711
3043	0.04416782937
3044	0.04415635697
3045	0.04414358952
3046	0.04413489106
3047	0.0441216537
3048	0.04411200088
3049	0.04410379527
3050	0.04409569911
3051	0.04408878351
3052	0.04406774621
3053	0.04405709561
3054	0.04404656769
3055	0.04403148752
3056	0.04402066277
3057	0.044006326
3058	0.04400068983
3059	0.04398784327
3060	0.04397965312
3061	0.04397673681
3062	0.04396910952
3063	0.04394855264
3064	0.04393889143
3065	0.04393002948
3066	0.04391927894
3067	0.04390772847
3068	0.04389328374
3069	0.04388008393
3070	0.04386905542
3071	0.04386007583
3072	0.04384992649
3073	0.04384088525
3074	0.04382852488
3075	0.04381592445
3076	0.04380496055
3077	0.04378674847
3078	0.04378042153
3079	0.04376772766
3080	0.04375566663
3081	0.04374087623
3082	0.04373248858
3083	0.04371141192
3084	0.04370068833
3085	0.04369041766
3086	0.04367911149
3087	0.04366872173
3088	0.04366491257
3089	0.04365005954
3090	0.04364833989
3091	0.04363739167
3092	0.04362325795
3093	0.04360655046
3094	0.04359520664
3095	0.04358440564
3096	0.04357789722
3097	0.04357257083
3098	0.04356118069
3099	0.04354899509
3100	0.04353872924
3101	0.04352407308
3102	0.04350824198
3103	0.04350253424
3104	0.04348846775
3105	0.04347432098
3106	0.04346708211
3107	0.04346080428
3108	0.04345187506
3109	0.04344010459
3110	0.04343006159
3111	0.04342254912
3112	0.04342055124
3113	0.04341412592
3114	0.04340294981
3115	0.04339436964
3116	0.04338307347
3117	0.04336845431
3118	0.04335557064
3119	0.04334557129
3120	0.04332970462
3121	0.04331733613
3122	0.04330696438
3123	0.04329983899
3124	0.0432889011
3125	0.0432852633
3126	0.04327981612
3127	0.04326204367
3128	0.04324998657
3129	0.04323441759
3130	0.04321592334
3131	0.04320795387
3132	0.04319941969
3133	0.04319133711
3134	0.04317992072
3135	0.0431718377
3136	0.04316411674
3137	0.043149772
3138	0.04313635262
3139	0.04312092189
3140	0.04311096289
3141	0.04309449756
3142	0.0430826543
3143	0.04307467407
3144	0.04306098447
3145	0.04304736944
3146	0.04303877099
3147	0.04302535561
3148	0.04301515969
3149	0.04300634618
3150	0.04299841251
3151	0.04298125982
3152	0.04297327212
3153	0.04296341885
3154	0.04295327347
3155	0.0429428202
3156	0.04292880999
3157	0.04291554821
3158	0.04290953349
3159	0.04290546402
3160	0.04289290882
3161	0.04287873432
3162	0.04286960491
3163	0.04285417699
3164	0.04284673336
3165	0.04283438867
3166	0.04282826736
3167	0.04281905718
3168	0.04280587497
3169	0.04279761152
3170	0.04278982151
3171	0.04278126429
3172	0.04277599543
3173	0.04276163923
3174	0.04275039561
3175	0.04274432295
3176	0.0427333903
3177	0.04272404321
3178	0.04271599481
3179	0.0427069515
3180	0.04269619267
3181	0.04267826218
3182	0.04266612921
3183	0.04266276948
3184	0.04265680975
3185	0.04264896793
3186	0.04263657059
3187	0.04262595317
3188	0.04261686668
3189	0.04260534399
3190	0.04259823034
3191	0.04259175637
3192	0.04258237561
3193	0.0425740274
3194	0.04256604367
3195	0.04255721435
3196	0.04254648165
3197	0.04253950891
3198	0.0425297214
3199	0.04251791725
3200	0.04250649552
3201	0.0424914273
3202	0.0424770701
3203	0.04246332039
3204	0.04245144809
3205	0.04244148658
3206	0.04243254152
3207	0.04242455045
3208	0.04241719319
3209	0.04240510286
3210	0.04239611878
3211	0.04238764609
3212	0.04237933158
3213	0.04236995329
3214	0.04236057674
3215	0.04233957101
3216	0.0423290348
3217	0.04231479614
3218	0.04230802816
3219	0.04229363162
3220	0.042277753
3221	0.04226623992
3222	0.04226274353
3223	0.04225524125
3224	0.04224710915
3225	0.04224389652
3226	0.04223530768
3227	0.04222577373
3228	0.04220672201
3229	0.0422003022
3230	0.04218904529
3231	0.04218246133
3232	0.04217639141
3233	0.04217108807
3234	0.04216817457
3235	0.04216125813
3236	0.04214845387
3237	0.04212822773
3238	0.0421190712
3239	0.04210824911
3240	0.0420947174
3241	0.04208103736
3242	0.04206294652
3243	0.04205682947
3244	0.04205015231
3245	0.04203145706
3246	0.04202339062
3247	0.04201487318
3248	0.04200892434
3249	0.04200159649
3250	0.04199338445
3251	0.04198020271
3252	0.04197092145
3253	0.04195820507
3254	0.04194883142
3255	0.04193595374
3256	0.0419270959
3257	0.04190679884
3258	0.04189768942
3259	0.0418851516
3260	0.04187402225
3261	0.0418701716
3262	0.04186189891
3263	0.04185513423
3264	0.04184338762
3265	0.04182965191
3266	0.04182116941
3267	0.04181423646
3268	0.04180403815
3269	0.04178816402
3270	0.04177890652
3271	0.04176993489
3272	0.04175991165
3273	0.04175548468
3274	0.04174007654
3275	0.04172994709
3276	0.04171562056
3277	0.04170401507
3278	0.04169320425
3279	0.04168309716
3280	0.04166762939
3281	0.04166000327
3282	0.04164906989
3283	0.04163549621
3284	0.04162573244
3285	0.04161482524
3286	0.0415968904
3287	0.04159050787
3288	0.04158507401
3289	0.04158003254
3290	0.04157186176
3291	0.04155629753
3292	0.04154276714
3293	0.04153636255
3294	0.04152567015
3295	0.0415180378
3296	0.04150702384
3297	0.04149525584
3298	0.04148182986
3299	0.04147128719
3300	0.04146382289
3301	0.04145370652
3302	0.04144853489
3303	0.04143653071
3304	0.0414288373
3305	0.04141844229
3306	0.04140803502
3307	0.04139773924
3308	0.04139121753
3309	0.04137932657
3310	0.04137196195
3311	0.04135821113
3312	0.04134533326
3313	0.04133581184
3314	0.0413259294
3315	0.04131562656
3316	0.04130785574
3317	0.0412995746
3318	0.04128342984
3319	0.04127024502
3320	0.04126156525
3321	0.0412509248
3322	0.04124407408
3323	0.04123841721
3324	0.04123174529
3325	0.04122279645
3326	0.04120904343
3327	0.04120099616
3328	0.04118993892
3329	0.04117631694
3330	0.0411618276
3331	0.04114870135
3332	0.04113306803
3333	0.04111884412
3334	0.04111262188
3335	0.04109730757
3336	0.04108332475
3337	0.04107588067
3338	0.04106152299
3339	0.04104913182
3340	0.0410388356
3341	0.04103023838
3342	0.04102013203
3343	0.04100100604
3344	0.04099154277
3345	0.04097713026
3346	0.04096823805
3347	0.04096144989
3348	0.04095143512
3349	0.04094156998
3350	0.04093575258
3351	0.04092986225
3352	0.04092308538
3353	0.04091244075
3354	0.04089435649
3355	0.04088082168
3356	0.04087169651
3357	0.04086282185
3358	0.04085531629
3359	0.04084999426
3360	0.04083848165
3361	0.04083235459
3362	0.04082713394
3363	0.04081969137
3364	0.04080768302
3365	0.04079993069
3366	0.04078764135
3367	0.04077967867
3368	0.04076396437
3369	0.04075452948
3370	0.04074332082
3371	0.0407271223
3372	0.04072324217
3373	0.04071166944
3374	0.04070153473
3375	0.04069199007
3376	0.04068593693
3377	0.04067331253
3378	0.04066673031
3379	0.04065981817
3380	0.04064976836
3381	0.04063932145
3382	0.04062970633
3383	0.0406163026
3384	0.04060913877
3385	0.04059901185
3386	0.04059035847
3387	0.04057691332
3388	0.04056871961
3389	0.04055388524
3390	0.04054624427
3391	0.04053727385
3392	0.04053139031
3393	0.0405190269
3394	0.04051184877
3395	0.04049808652
3396	0.04048575866
3397	0.04047912802
3398	0.04047401423
3399	0.04046891896
3400	0.04046015126
3401	0.04045539346
3402	0.04044326823
3403	0.0404290491
3404	0.04041361861
3405	0.04040639772
3406	0.04039395551
3407	0.04038881803
3408	0.04038082169
3409	0.04037431286
3410	0.04036926377
3411	0.04036287906
3412	0.04035425917
3413	0.04034246737
3414	0.04032937323
3415	0.0403194337
3416	0.04030859067
3417	0.04030382097
3418	0.04029823783
3419	0.04028512746
3420	0.04027516716
3421	0.04026513106
3422	0.04026123556
3423	0.04025063058
3424	0.04023431534
3425	0.04022451031
3426	0.04021342116
3427	0.04020566477
3428	0.04019680441
3429	0.04018600094
3430	0.04017765004
3431	0.0401653612
3432	0.0401558109
3433	0.04014451329
3434	0.04013271634
3435	0.04012690156
3436	0.04011221505
3437	0.04010512062
3438	0.04009610683
3439	0.04007888195
3440	0.04007186876
3441	0.04005884588
3442	0.04005590324
3443	0.04003935097
3444	0.04003514034
3445	0.04002673032
3446	0.04001732841
3447	0.04000845881
3448	0.04000255278
3449	0.03998965915
3450	0.03997856351
3451	0.03996624348
3452	0.03995095252
3453	0.03993725159
3454	0.03992615554
3455	0.03991161329
3456	0.03990377376
3457	0.03989547109
3458	0.03988545703
3459	0.03987362919
3460	0.03986588341
3461	0.03985338561
3462	0.03984570306
3463	0.03983467359
3464	0.03982366972
3465	0.03981181653
3466	0.03980444487
3467	0.03979111254
3468	0.03977939723
3469	0.03976738879
3470	0.03975513196
3471	0.03974812837
3472	0.03973107009
3473	0.03972302434
3474	0.03970982036
3475	0.03970333167
3476	0.03969955552
3477	0.03968650672
3478	0.03967577207
3479	0.03966343011
3480	0.03965678766
3481	0.03965177877
3482	0.03963725133
3483	0.03962645173
3484	0.03961976323
3485	0.03961423104
3486	0.03959931522
3487	0.03959423995
3488	0.03958353332
3489	0.03957269832
3490	0.03955955617
3491	0.03955320407
3492	0.03954465465
3493	0.03952488878
3494	0.03951889118
3495	0.03950406442
3496	0.03949131607
3497	0.03948095399
3498	0.03947194947
3499	0.03946458997
3500	0.03945515647
3501	0.03944607211
3502	0.03943574509
3503	0.03942778842
3504	0.03942141577
3505	0.03941264922
3506	0.03940428111
3507	0.03939837646
3508	0.03938885277
3509	0.03938340548
3510	0.03937655047
3511	0.03936670574
3512	0.03935645741
3513	0.0393486442
3514	0.03933597359
3515	0.0393277637
3516	0.03932246861
3517	0.03930909796
3518	0.03929523661
3519	0.03928879073
3520	0.03927674315
3521	0.03927058082
3522	0.03926581986
3523	0.03925607874
3524	0.03925337799
3525	0.03924137876
3526	0.03922503156
3527	0.03921634875
3528	0.03920573356
3529	0.03919684564
3530	0.03918977836
3531	0.03918414001
3532	0.03917416225
3533	0.03916707971
3534	0.03916238902
3535	0.03915593717
3536	0.03915330975
3537	0.03913795976
3538	0.0391285454
3539	0.03911309938
3540	0.03910615642
3541	0.03909609326
3542	0.03909014103
3543	0.03907825307
3544	0.03906739982
3545	0.03905933246
3546	0.03904972483
3547	0.03904396111
3548	0.03903483987
3549	0.0390282559
3550	0.0390262892
3551	0.03901677443
3552	0.03900712407
3553	0.03899573311
3554	0.03898530046
3555	0.03897262193
3556	0.03896452139
3557	0.03895594215
3558	0.03894517569
3559	0.03894200386
3560	0.03893592618
3561	0.03892333747
3562	0.03891779154
3563	0.038908205
3564	0.03889633078
3565	0.03888439931
3566	0.03887449746
3567	0.03886635649
3568	0.03885377092
3569	0.03884976229
3570	0.03884443623
3571	0.03883100332
3572	0.03881780642
3573	0.03881070324
3574	0.03880117416
3575	0.03878481726
3576	0.0387737836
3577	0.03876370778
3578	0.03875307238
3579	0.0387469586
3580	0.03873733783
3581	0.03872716151
3582	0.0387224849
3583	0.03871355235
3584	0.03870524927
3585	0.03869715084
3586	0.03869221333
3587	0.03867991028
3588	0.03866598812
3589	0.03865901003
3590	0.03865069498
3591	0.03863962906
3592	0.03862781251
3593	0.03862062913
3594	0.03861386562
3595	0.03860742449
3596	0.03859565996
3597	0.03858460181
3598	0.03857865517
3599	0.03856621286
3600	0.03855692209
3601	0.03854493343
3602	0.03854139496
3603	0.03853241677
3604	0.03852624271
3605	0.03851823457
3606	0.03851012815
3607	0.03850430091
3608	0.03849764597
3609	0.03849232978
3610	0.03848564993
3611	0.03847928054
3612	0.03847653407
3613	0.03847140208
3614	0.03845859503
3615	0.03844254012
3616	0.03843573032
3617	0.03842967771
3618	0.03842278228
3619	0.03840980457
3620	0.03840310799
3621	0.038393357
3622	0.03837813357
3623	0.03837331164
3624	0.03836654824
3625	0.03835587667
3626	0.03834816782
3627	0.03833912001
3628	0.03833143744
3629	0.0383219689
3630	0.03831186066
3631	0.03830851152
3632	0.03830260364
3633	0.03829726815
3634	0.03828641027
3635	0.03828180853
3636	0.03827468471
3637	0.03826219857
3638	0.03825243385
3639	0.03823793826
3640	0.03822235443
3641	0.03821590003
3642	0.03821011204
3643	0.03819873396
3644	0.03819393752
3645	0.03818541045
3646	0.03816859451
3647	0.03816529889
3648	0.03814966525
3649	0.03813653379
3650	0.03812842133
3651	0.03812088648
3652	0.03810566572
3653	0.03809497445
3654	0.03808631526
3655	0.03807731627
3656	0.03807242878
3657	0.03806227107
3658	0.03805085801
3659	0.03804302983
3660	0.03803841458
3661	0.03802788748
3662	0.03801998963
3663	0.03801605159
3664	0.03800908022
3665	0.03799736796
3666	0.03799137302
3667	0.0379852642
3668	0.03797853231
3669	0.03796808733
3670	0.03796400872
3671	0.03795232328
3672	0.03794205716
3673	0.03793848159
3674	0.03793400467
3675	0.03792778873
3676	0.03791959853
3677	0.03790911622
3678	0.03789848016
3679	0.03789391893
3680	0.03787857146
3681	0.03786753521
3682	0.03786361204
3683	0.0378542394
3684	0.03784859537
3685	0.03783860189
3686	0.03782941023
3687	0.03781723102
3688	0.03780629656
3689	0.03779355471
3690	0.03778599787
3691	0.03778016576
3692	0.03777084667
3693	0.03776030972
3694	0.03775109524
3695	0.03774468736
3696	0.0377320398
3697	0.03772151457
3698	0.0377148073
3699	0.03770529933
3700	0.03770096042
3701	0.03768707766
3702	0.03767923164
3703	0.03767347923
3704	0.03766112869
3705	0.03765529231
3706	0.0376482801
3707	0.03763995255
3708	0.03762526954
3709	0.03761708918
3710	0.03760511704
3711	0.03759279415
3712	0.03758689018
3713	0.03757433892
3714	0.03756390959
3715	0.03756038195
3716	0.03755078077
3717	0.03754036707
3718	0.03753596797
3719	0.03752385469
3720	0.03752076949
3721	0.03750491232
3722	0.03749931995
3723	0.03749077735
3724	0.03748259539
3725	0.03747198394
3726	0.03746073737
3727	0.03745707256
3728	0.03744365454
3729	0.03743934757
3730	0.0374340894
3731	0.03742709202
3732	0.03741784168
3733	0.03740402554
3734	0.03740053302
3735	0.03739065102
3736	0.03738529223
3737	0.0373747748
3738	0.03736723161
3739	0.0373645738
3740	0.0373611133
3741	0.03735083788
3742	0.03734639861
3743	0.03733567099
3744	0.03732230215
3745	0.03731771216
3746	0.03731009647
3747	0.03730130258
3748	0.03729618815
3749	0.03728413492
3750	0.03727334007
3751	0.0372633895
3752	0.03725777525
3753	0.03725130198
3754	0.03724424339
3755	0.03723808611
3756	0.03723020869
3757	0.03721714523
3758	0.03720959346
3759	0.03719989727
3760	0.03719258508
3761	0.0371813905
3762	0.03717153622
3763	0.03716229449
3764	0.03714872019
3765	0.03714318641
3766	0.03713681524
3767	0.03713335331
3768	0.03712438275
3769	0.03711327255
3770	0.03710088042
3771	0.03708980867
3772	0.03707878677
3773	0.03706498495
3774	0.03706372953
3775	0.03705489548
3776	0.03704272942
3777	0.03703450593
3778	0.03702457441
3779	0.0370107246
3780	0.0369963639
3781	0.03698403407
3782	0.03697500384
3783	0.03696981575
3784	0.03696133312
3785	0.03695178288
3786	0.03694590735
3787	0.03693668638
3788	0.03693055688
3789	0.03692461569
3790	0.03691452353
3791	0.03689975357
3792	0.03689022029
3793	0.03688230465
3794	0.03687633686
3795	0.03686617872
3796	0.0368602919
3797	0.03685481521
3798	0.03684692203
3799	0.03683990533
3800	0.03682887768
3801	0.03681721746
3802	0.03680530328
3803	0.03679475346
3804	0.03678170278
3805	0.03677370989
3806	0.03676791936
3807	0.0367591427
3808	0.0367534595
3809	0.036744321
3810	0.03672941317
3811	0.03671777765
3812	0.0367050697
3813	0.03669746529
3814	0.03669293904
3815	0.03668317281
3816	0.03667088353
3817	0.03665855134
3818	0.03664360341
3819	0.03663960113
3820	0.03663040052
3821	0.03662641122
3822	0.03661764235
3823	0.03661448557
3824	0.0366046721
3825	0.03659501966
3826	0.03658411569
3827	0.03657270973
3828	0.03656701294
3829	0.03655289162
3830	0.03654186478
3831	0.03653135254
3832	0.03652077361
3833	0.03651107873
3834	0.03650175648
3835	0.03649562621
3836	0.03648605787
3837	0.03647765289
3838	0.03646726489
3839	0.03646077779
3840	0.03645039464
3841	0.03644444425
3842	0.03643789628
3843	0.03642930437
3844	0.03642311482
3845	0.03641332519
3846	0.03640461608
3847	0.03639296834
3848	0.03638273283
3849	0.03637032005
3850	0.03636232514
3851	0.03635741941
3852	0.03634937702
3853	0.03634377904
3854	0.03633660914
3855	0.03632357441
3856	0.03631320516
3857	0.03630873289
3858	0.03629640859
3859	0.03628360873
3860	0.03627404389
3861	0.0362655593
3862	0.03625127318
3863	0.0362411706
3864	0.03622823931
3865	0.03621560716
3866	0.03620686262
3867	0.03619658316
3868	0.03618536781
3869	0.03617903488
3870	0.03616911393
3871	0.03616167712
3872	0.03615331963
3873	0.03614595665
3874	0.03613201564
3875	0.03612328942
3876	0.03611916157
3877	0.03611202398
3878	0.03610678951
3879	0.03610058415
3880	0.03609300728
3881	0.03608346719
3882	0.03607748155
3883	0.03606530279
3884	0.03605243834
3885	0.03603942441
3886	0.03603350419
3887	0.03602514667
3888	0.03601921893
3889	0.0360070633
3890	0.03599736671
3891	0.0359935971
3892	0.03598429892
3893	0.03597626803
3894	0.03596827184
3895	0.03596279458
3896	0.03595054045
3897	0.03593852147
3898	0.03592427653
3899	0.03591231962
3900	0.03590467161
3901	0.03589720248
3902	0.03588914735
3903	0.03588111576
3904	0.03587623048
3905	0.0358666407
3906	0.03586051836
3907	0.03585156725
3908	0.03584487273
3909	0.03583543161
3910	0.03582944522
3911	0.03581810838
3912	0.03581082465
3913	0.03579880118
3914	0.03578939011
3915	0.03577960701
3916	0.03576822233
3917	0.03576040361
3918	0.03575873235
3919	0.03575397152
3920	0.03574277507
3921	0.03573596145
3922	0.03572583696
3923	0.03571601531
3924	0.0357107186
3925	0.03570386019
3926	0.03569431976
3927	0.03568806764
3928	0.03567944188
3929	0.03567103604
3930	0.03566175206
3931	0.03565534671
3932	0.03564785483
3933	0.03564268423
3934	0.035635988
3935	0.03563009388
3936	0.03562506901
3937	0.03561781004
3938	0.03561312911
3939	0.03559910638
3940	0.03559435596
3941	0.03558112352
3942	0.03557207999
3943	0.0355666893
3944	0.03555847434
3945	0.03555016343
3946	0.03554916701
3947	0.03554010454
3948	0.03553277124
3949	0.03552401178
3950	0.03550879921
3951	0.03550217693
3952	0.03549192441
3953	0.03548064074
3954	0.03547306177
3955	0.03546531323
3956	0.03545420041
3957	0.03544250174
3958	0.0354375082
3959	0.03542692994
3960	0.0354138338
3961	0.0354029637
3962	0.03538889122
3963	0.03538257846
3964	0.03537329114
3965	0.03536507243
3966	0.03536039263
3967	0.03535164731
3968	0.03534631382
3969	0.03533348569
3970	0.03532447381
3971	0.03531782678
3972	0.03530430185
3973	0.03529976697
3974	0.03528792192
3975	0.03527447093
3976	0.03526610836
3977	0.03526059937
3978	0.03525608912
3979	0.0352454704
3980	0.03523938121
3981	0.0352360844
3982	0.03522469155
3983	0.03521718604
3984	0.03520818674
3985	0.03520373704
3986	0.03519405564
3987	0.03518398309
3988	0.03517695342
3989	0.03516784457
3990	0.03516306736
3991	0.03515054575
3992	0.03514160557
3993	0.03513334397
3994	0.03512113841
3995	0.03511323644
3996	0.03510378278
3997	0.03509610517
3998	0.03509129284
3999	0.03508626368
4000	0.03507926881
4001	0.03506756318
4002	0.0350585555
4003	0.0350546256
4004	0.03505054769
4005	0.03504037631
4006	0.0350297888
4007	0.03501843602
4008	0.03500599624
4009	0.03499800284
4010	0.03498543492
4011	0.03497901321
4012	0.03496873101
4013	0.03496369567
4014	0.03495902929
4015	0.03495078317
4016	0.03494504366
4017	0.03494231359
4018	0.03493461022
4019	0.03492649402
4020	0.03491951713
4021	0.03491128291
4022	0.03490427729
4023	0.03489382937
4024	0.03489018912
4025	0.03487630419
4026	0.03486830454
4027	0.03486430673
4028	0.03485681203
4029	0.03484913737
4030	0.03483781423
4031	0.03483610605
4032	0.03482754037
4033	0.03482286237
4034	0.03480993759
4035	0.03480231574
4036	0.03479475929
4037	0.03478993631
4038	0.03477802194
4039	0.03476890991
4040	0.03475756073
4041	0.03475178183
4042	0.034741093
4043	0.03473588029
4044	0.03472828836
4045	0.03471954407
4046	0.03470914703
4047	0.03469820751
4048	0.03468862085
4049	0.03468035729
4050	0.0346686332
4051	0.0346558232
4052	0.03465315914
4053	0.03463949981
4054	0.03462973765
4055	0.03462624726
4056	0.03461662711
4057	0.034606664
4058	0.03459775105
4059	0.03458813967
4060	0.03458151672
4061	0.03457182395
4062	0.03456343461
4063	0.03455927112
4064	0.03455144723
4065	0.03454336217
4066	0.03453394384
4067	0.03452301422
4068	0.03451256674
4069	0.03450347881
4070	0.03449874812
4071	0.03449345919
4072	0.03448329886
4073	0.03447692243
4074	0.03446852965
4075	0.03445796245
4076	0.03445096042
4077	0.03444089821
4078	0.03443224089
4079	0.03442051767
4080	0.03441101914
4081	0.03440235827
4082	0.03439238761
4083	0.03438018024
4084	0.0343729415
4085	0.03436654101
4086	0.03435768227
4087	0.03434911512
4088	0.03434003583
4089	0.03432570276
4090	0.03431750298
4091	0.03430778667
4092	0.03429724389
4093	0.03429012765
4094	0.03428563653
4095	0.03427664474
4096	0.03427102478
4097	0.0342616611
4098	0.03425296514
4099	0.03424713689
4100	0.03424210006
4101	0.03423508257
4102	0.03422387601
4103	0.0342115642
4104	0.0342045069
4105	0.03419734399
4106	0.03418976659
4107	0.03418563288
4108	0.03417477039
4109	0.03416788102
4110	0.03416671761
4111	0.03416338017
4112	0.03415830903
4113	0.03415118644
4114	0.03413980575
4115	0.03413238692
4116	0.03412561158
4117	0.03411477598
4118	0.03411233629
4119	0.03410442329
4120	0.03409570092
4121	0.03408215173
4122	0.03407148838
4123	0.03406539543
4124	0.03405410972
4125	0.03404455979
4126	0.03403141952
4127	0.0340255384
4128	0.03401659788
4129	0.0340080085
4130	0.03399821896
4131	0.03398880362
4132	0.0339806093
4133	0.03396636337
4134	0.03395924227
4135	0.03395576954
4136	0.03395447251
4137	0.03394119984
4138	0.03393179035
4139	0.03392024041
4140	0.03391554913
4141	0.03390810863
4142	0.03390032871
4143	0.03389157659
4144	0.03388388424
4145	0.03387508127
4146	0.03386468847
4147	0.03385429076
4148	0.03384439038
4149	0.03383653122
4150	0.03382836792
4151	0.03382331199
4152	0.03381811092
4153	0.03380705872
4154	0.0337959121
4155	0.03378845916
4156	0.03378423288
4157	0.0337760184
4158	0.03376863811
4159	0.03376139794
4160	0.03375353785
4161	0.03374128481
4162	0.03373177088
4163	0.0337271299
4164	0.0337211899
4165	0.03371145105
4166	0.03370234123
4167	0.03369190022
4168	0.03369088077
4169	0.03367818935
4170	0.03366872087
4171	0.03366471954
4172	0.03366109027
4173	0.03365006914
4174	0.03364397957
4175	0.03363840011
4176	0.03362824643
4177	0.03362047011
4178	0.03361151415
4179	0.03360153188
4180	0.03359447425
4181	0.03358674434
4182	0.03357959256
4183	0.0335710882
4184	0.03355854513
4185	0.03354615061
4186	0.03353908841
4187	0.03353193423
4188	0.03352032129
4189	0.0335097297
4190	0.03350251689
4191	0.03349941591
4192	0.03349534343
4193	0.03349103836
4194	0.0334835917
4195	0.03347399646
4196	0.03346515194
4197	0.03345659917
4198	0.03344873062
4199	0.03344308057
4200	0.03343163669
4201	0.03341957751
4202	0.03340952287
4203	0.03340283315
4204	0.03339341985
4205	0.03338378319
4206	0.03337624711
4207	0.03336999542
4208	0.03336279139
4209	0.03335493891
4210	0.03334889127
4211	0.03334439316
4212	0.03333850983
4213	0.03333173154
4214	0.03331609048
4215	0.03331047078
4216	0.03330037142
4217	0.03329618663
4218	0.03329065882
4219	0.03328009996
4220	0.03327147044
4221	0.03326403616
4222	0.03325436348
4223	0.03324429154
4224	0.03323682902
4225	0.03322900638
4226	0.03322431325
4227	0.03321860222
4228	0.0332101841
4229	0.03320339175
4230	0.03319722944
4231	0.03318583519
4232	0.03317617447
4233	0.03316601562
4234	0.03316070334
4235	0.03315854555
4236	0.03314929552
4237	0.0331419352
4238	0.03313593245
4239	0.03312376824
4240	0.03311496212
4241	0.03310286886
4242	0.03309667928
4243	0.03308788045
4244	0.03308338138
4245	0.0330801004
4246	0.03306798546
4247	0.03305965143
4248	0.03305245021
4249	0.03304188859
4250	0.03303514968
4251	0.03303130369
4252	0.03302306737
4253	0.03301522487
4254	0.03300827513
4255	0.03299950863
4256	0.03298963723
4257	0.03298122451
4258	0.032973644
4259	0.03296746037
4260	0.03296122221
4261	0.03295072731
4262	0.03294938941
4263	0.03294498802
4264	0.0329350834
4265	0.03292450332
4266	0.03292059236
4267	0.03291257839
4268	0.03290431325
4269	0.03289428981
4270	0.03288326825
4271	0.03287705463
4272	0.03286580866
4273	0.03285601853
4274	0.03284426703
4275	0.03284209445
4276	0.03283444997
4277	0.0328248575
4278	0.03281621065
4279	0.03280728746
4280	0.03280202767
4281	0.03279351311
4282	0.03278344515
4283	0.03277614772
4284	0.03276342218
4285	0.03275721333
4286	0.03275112428
4287	0.03274316996
4288	0.03273525488
4289	0.03272707563
4290	0.03272153822
4291	0.03271517851
4292	0.03270759538
4293	0.03270250551
4294	0.03269180765
4295	0.0326828757
4296	0.03267492998
4297	0.03266857237
4298	0.03266176076
4299	0.03265405561
4300	0.03264446387
4301	0.03264093834
4302	0.03263718509
4303	0.03263098266
4304	0.03262091598
